source_row_id,Title,IMDb Rating,Year,Certificates,Director,Star Cast,MetaScore,Duration (minutes),Poster-src,Genres
936,Hugo,7.5,2011,PG,Martin Scorsese,Asa Butterfield,83.0,126.0,"https://m.media-amazon.com/images/M/MV5BMjAzNzk5MzgyNF5BMl5BanBnXkFtZTcwOTE4NDU5Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Adventure
937,Alice Through the Looking Glass,6.2,2016,PG,James Bobin,Mia Wasikowska,34.0,113.0,"https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Adventure
938,Sherlock Holmes: A Game of Shadows,7.4,2011,PG-13,Guy Ritchie,"Robert Downey,Jr.Jude Law,Jared Harris",48.0,129.0,"https://m.media-amazon.com/images/M/MV5BMTQwMzQ5Njk1MF5BMl5BanBnXkFtZTcwNjIxNzIxNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
939,Taken 3,6.0,2014,PG-13,Olivier Megaton,"Luc Besson,Robert Mark,Kamen",26.0,108.0,"https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
940,The Girl in the Spider's Web,6.1,2018,R,Fede Alvarez,"David Lagercrantz,Stieg Larsson,Jay Basu",43.0,115.0,"https://m.media-amazon.com/images/M/MV5BZWU4ZDI5OGEtOTdmZS00MmNiLWIzNjQtZGM1MGE0M2UzYTczXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
941,The November Man,6.3,2014,R,Roger Donaldson,"Pierce Brosnan,Luke Bracey,Olga Kurylenko",38.0,108.0,"https://m.media-amazon.com/images/M/MV5BNTkzMDk5NjUxNV5BMl5BanBnXkFtZTgwMzMwOTMyMjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
942,Quantum of Solace,6.5,2008,PG-13,Marc Forster,"Daniel Craig,Olga Kurylenko,Mathieu Amalric",58.0,106.0,"https://m.media-amazon.com/images/M/MV5BMzhjYzlmYjQtYmU0Yy00NjNkLWFmOTQtZjQxZWU4NjY1Y2M4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
943,Ruby Red,6.0,2013,PG,Felix Fuchssteiner,Josefine Preuß,57.1,100.0,"https://m.media-amazon.com/images/M/MV5BMjE5NjM0MDQwN15BMl5BanBnXkFtZTcwMjY3NzQxOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Action
944,Anastasia,7.1,1997,G,Don Bluth,Meg Ryan,61.0,94.0,"https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
945,Ad Astra,6.5,2019,PG-13,James Gray,"Brad Pitt,Tommy Lee,Jones Ruth,Negga",80.0,123.0,"https://m.media-amazon.com/images/M/MV5BZDE0ZjNjMTktYmIwMC00ODZjLWIwNGMtODM3MWZhMGM1NWFhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX190_CR0,2,190,281_.jpg",Adventure
946,Enola Holmes,6.6,2020,PG-13,Harry Bradbeer,"Millie Bobby,Brown Henry,Cavill Sam,Claflin",68.0,123.0,"https://m.media-amazon.com/images/M/MV5BZjNkNzk0ZjEtM2M1ZC00MmMxLTlmOWEtNWRlZTc1ZTUyNzY4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
947,Cloak & Dagger,6.6,1984,PG,Richard Franklin,Henry Thomas,64.0,101.0,"https://m.media-amazon.com/images/M/MV5BZDc3YzIxMGEtMjBiOS00MjM4LThhYzEtN2Y0OTcxZTMxMmViXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,3,190,281_.jpg",Action
948,National Treasure: Book of Secrets,6.5,2007,PG,Jon Turteltaub,"Marianne Wibberley,Cormac Wibberley,Gregory Poirier",48.0,124.0,"https://m.media-amazon.com/images/M/MV5BMjEwMjUyOTQ0MF5BMl5BanBnXkFtZTYwODA2Njk3._V1_QL75_UX190_CR0,1,190,281_.jpg",Action
949,Return to Oz,6.7,1985,PG,Walter Murch,Fairuza Balk,42.0,113.0,"https://m.media-amazon.com/images/M/MV5BNmM1YmM1NjAtNTlhMC00YjJiLTlkNjctZmVjYjIyMTRiMzBlXkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_QL75_UX190_CR0,7,190,281_.jpg",Adventure
950,Sherlock Holmes,7.6,2009,PG-13,Guy Ritchie,"Michael Robert,Johnson Anthony,Peckham Simon,Kinberg",57.0,128.0,"https://m.media-amazon.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_QL75_UX190_CR0,1,190,281_.jpg",Action
951,Harry Potter and the Half-Blood Prince,7.6,2009,PG,David Yates,Daniel Radcliffe,78.0,153.0,"https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_QL75_UX190_CR0,6,190,281_.jpg",Action
952,Enola Holmes 2,6.8,2022,PG-13,Harry Bradbeer,"Jack Thorne,Harry Bradbeer,Nancy Springer",64.0,129.0,"https://m.media-amazon.com/images/M/MV5BMDI1NWM1ZDItNDFhMi00YWRhLTg1YzItNTNhY2M2N2QzY2FkXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
953,Tomorrowland,6.4,2015,PG,Brad Bird,George Clooney,60.0,130.0,"https://m.media-amazon.com/images/M/MV5BMTQ4OTgzNTkwNF5BMl5BanBnXkFtZTgwMzI3MDE3NDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
954,Harry Potter and the Order of the Phoenix,7.5,2007,PG-13,David Yates,Daniel Radcliffe,71.0,138.0,"https://m.media-amazon.com/images/M/MV5BOTA3MmRmZDgtOWU1Ny00ZDc5LWFkN2YtNzNlY2UxZmY0N2IyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,2,190,281_.jpg",Action
955,Harry Potter and the Deathly Hallows: Part 1,7.7,2010,PG-13,David Yates,Daniel Radcliffe,65.0,146.0,"https://m.media-amazon.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_QL75_UY281_CR0,0,190,281_.jpg",Adventure
956,North by Northwest,8.3,1959,Approved,Alfred Hitchcock,"Cary Grant,Eva Marie,Saint James,Mason",98.0,136.0,"https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,2,190,281_.jpg",Action
957,The Abyss,7.5,1989,PG-13,James Cameron,"Ed Harris,Mary Elizabeth,Mastrantonio Michael,Biehn",62.0,140.0,"https://m.media-amazon.com/images/M/MV5BYmU4NmUxZjEtYjY0OC00ZDAwLTg0MGQtMDRkNDk5NWQ0OTQ5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Adventure
958,Alice in Wonderland,6.4,2010,PG,Tim Burton,Mia Wasikowska,53.0,108.0,"https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Adventure
959,National Treasure,6.9,2004,PG,Jon Turteltaub,"Jim Kouf,Cormac Wibberley,Marianne Wibberley",40.0,131.0,"https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
960,Annihilation,6.8,2018,R,Alex Garland,"Natalie Portman,Jennifer Jason,Leigh Tessa,Thompson",79.0,115.0,"https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_QL75_UX190_CR0,8,190,281_.jpg",Adventure
961,Rogue Agent,6.4,2022,R,Declan Lawn,"Michael Bronner,Adam Patterson,Declan Lawn",61.0,116.3,"https://m.media-amazon.com/images/M/MV5BYjdkZjE4MzUtMzBhYy00ZGIwLWFmYmYtNzI4NzY1ZjRlYzUzXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
962,Divergent,6.6,2014,PG-13,Neil Burger,"Shailene Woodley,Theo James,Kate Winslet",48.0,139.0,"https://m.media-amazon.com/images/M/MV5BMTYxMzYwODE4OV5BMl5BanBnXkFtZTgwNDE5MzE2MDE@._V1_QL75_UX190_CR0,8,190,281_.jpg",Action
963,Prometheus,7.0,2012,R,Ridley Scott,"Jon Spaihts,Damon Lindelof,Dan,O'Bannon",64.0,124.0,"https://m.media-amazon.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Adventure
964,The Killer,6.7,2023,R,David Fincher,"Michael Fassbender,Tilda Swinton,Charles Parnell",73.0,118.0,"https://m.media-amazon.com/images/M/MV5BZGJkMDUwZWQtYTMzMS00NTg5LWE1ZTYtOTVhMDI4NGI1YjMyXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",Action
965,Jaws,8.1,1975,PG,Steven Spielberg,"Peter Benchley,Carl Gottlieb",87.0,124.0,"https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,5,190,281_.jpg",Adventure
966,Transfer,6.2,2012,R,Alex Davis-Lawrence,"Justin Henry,Anne Wolfe,Andersen Brigitte,Mc Lain",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjI3ODAwNjMzMF5BMl5BanBnXkFtZTcwMzQzNjYxNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Drama
967,Der Mann mit dem Objektiv,6.4,1961,R,Frank Vogel,"Rolf Ludwig,Christine Laszar,Helga Labudda",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BODRiNWRlMGMtNmY4ZC00OWI0LWFhMjYtZmQ5NGU4NDU1ODhmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR6,0,190,281_.jpg",Sci-Fi
968,Filme B - Os Mutantes do Espaço,6.9,2017,R,Carla Albuquerque,"Murilo Cezar,Raphael Gama,Hugo Lima",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMmE1YzlhMzktMDE0OC00MzBlLTk4NjYtZDFhOWE3YTVlMjY4XkEyXkFqcGdeQXVyMjAzNjAwMjY@._V1_QL75_UX190_CR0,9,190,281_.jpg",Comedy
969,Alien Protocol,5.2,2013,Not Rated,John Villec,"Cristen Sarah,Navolio Scott,Mensching Judson,Brown",66.0,89.0,"https://m.media-amazon.com/images/M/MV5BOTMxNjY2ZDItYWY0MC00MGRiLWIxZjAtMGUwY2QwZTE5NGI4XkEyXkFqcGdeQXVyMTExODQzNjU@._V1_QL75_UY281_CR14,0,190,281_.jpg",Drama
970,Fall of Lotus: A Star Wars Story,6.3,2018,R,Tarik Hatipoglu,"Katie Otten,Kathleen Russell,Raven Hak",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMDkyYjQ1MDQtOTc3OS00NWU2LThkNGMtYTgxYzE1NWU2YzE3XkEyXkFqcGdeQXVyOTM4NTYwNjg@._V1_QL75_UY281_CR11,0,190,281_.jpg",Action
971,The Fresh Air Will Do You Good,6.8,2008,R,Jim Dougherty,"Heather Brenner,Gi Gi,Erneta Nicholas,Jaqua",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
972,Galaxy Express 999: To the Center of the Universe!,5.9,2000,R,Leiji Matsumoto,"Masako Nozawa,Masako Ikeda,Kaneta Kimotsuki",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNGExYjU2Y2QtMTQ2ZS00OGQyLWI3MzktN2NmNTA5ZjExMmVkXkEyXkFqcGdeQXVyMTM5NDU0ODQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",Animation
973,Futurus - Robot contro uomini,8.5,2019,R,Umberto Baccolo,"Umberto Baccolo,Luigi Zanuso",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BN2FiZmZlMjEtNzA0Ny00YmU5LWFiM2QtY2I1ZTI4OTRkZmJmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX190_CR0,19,190,281_.jpg",Sci-Fi
974,The Rogue Barrens,7.0,2022,R,Thomas Rex,"Aidan Sherrill,Colin Frier,Thomas Rex",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNDQ2MTgxZDgtN2IxMy00M2E1LTgxNDMtNDdiODhjMjc5MDQ2XkEyXkFqcGdeQXVyMTA1MzMzMDcx._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
975,0010: The Sharks Make Contact - Part 2,6.2,2019,R,Iki Ènèng,"Lily Thomas,Iki Ènèng,Sanni Tuominen",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYzk4YTFkYTEtOWE2OC00ZjE0LWFiZmEtOWYxNmE3MTJkNjEzXkEyXkFqcGdeQXVyOTMwNjU3NDc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Animation
976,Black Petunia,7.8,2016,R,Spencer King,"Corey,Lee-Martin Breonna,Phillips Erica,Shantel Carter",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZGFlYTZlMzgtYmM0Yi00MzIwLWFmNGItOGMxZTFiNDExZDk4XkEyXkFqcGdeQXVyNjU3NjI1MzM@._V1_QL75_UY281_CR155,0,190,281_.jpg",Drama
977,Sergeant Keroro Super Movie 2: The Deep Sea Princess de arimasu!,6.5,2007,R,Susumu Yamaguchi,"Takehito Koyasu,Etsuko Kozakura,Takeshi Kusao",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYmZkNWQwNmEtN2M2ZS00YjE2LTliYzMtZWRiZDgzZDVmYmVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzQ2MTY3MDQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",Animation
978,The Face in the Wall,6.7,2017,R,Dwayne Buckle,"Dwayne Buckle,Semyon White",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNTRmZDg1MTktZDdlNC00OWM2LWI2MjktNjBjZjk3YThiOTQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjM4OTM1NjQ@._V1_QL75_UX190_CR0,6,190,281_.jpg",Sci-Fi
979,Der achte Tag,5.8,1990,R,Reinhard Münster,"Katharina Thalbach,Hans Christian,Blech Heinz,Hoenig",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjQ4MmM2YjQtODkzMS00YzcwLTgxYmMtMzc1MDE4MmRmMmQ1XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR9,0,190,281_.jpg",Sci-Fi
980,2076 Olympiad,6.1,1977,X,James R. Martin,"Jerry Zafer,Sandy Martin,Dean Bennett",66.0,90.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Comedy
981,La città dell'ultima paura,6.5,1975,R,Carlo Ausino,"Marisa Solinas,Emanuele Cannarsa,Mario Valdemarin",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMzAzZDJiOTMtNzEzOC00NGViLTliMjYtODI0ZWJlNTY3NTgyXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,40,190,281_.jpg",Drama
982,Raiders of the River,8.0,1956,R,John Haggarty,"Richard,O'Sullivan Jenny,Jones Robert,Peters",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYjJjNjllMGEtMzQ0OS00OTRkLTk1YjctM2I4ZTI4OTUyYjRkXkEyXkFqcGdeQXVyNjgyNTk4NTY@._V1_QL75_UY281_CR10,0,190,281_.jpg",Crime
983,Octopus,6.9,1998,R,Gou Suzuki,"Miyako Maeda,Kakinuma Takeshi,Kiyomi Itô",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Musical
984,Dragonfly,8.0,2013,R,Sam Campos,"Mitchell Campos,Victoria Holt,Cole Horibe",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTY2MDUzNzItOGVhOC00ZDBiLTg5ZTYtNzU5YzY2MzMzMzRmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR11,0,190,281_.jpg",Action
985,Strelyayushchiye angely,6.1,1994,R,Vladimir Shteryanov,"Zlatina Fenerdzhiyeva,Alexander Friedrichson,Vladimir Shteryanov",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMWIyYTJiZDktMWQzZS00MWMzLWE2YzctYWNmZTdkOTc4MWJjXkEyXkFqcGdeQXVyNTAxMTUwNDQ@._V1_QL75_UX190_CR0,7,190,281_.jpg",Sci-Fi
986,Mind Runner,5.0,2016,R,Marc Nyiti,"Al Dales,Michael Nelson,Michael Kosterman",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYzFiNGYyMzAtYmVkMS00YzVhLWI1M2EtM2Q5YTE3ZDM0Njk3XkEyXkFqcGdeQXVyNjM1NzM0MTg@._V1_QL75_UY281_CR14,0,190,281_.jpg",Drama
987,Jerusalem,6.8,2003,R,James Fotopoulos,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BN2UxYzlkNDctMzYzZS00NTdmLWJmNmYtZDZlOTg1YTlkN2NmXkEyXkFqcGdeQXVyNDUyNzkyMTE@._V1_QL75_UY281_CR155,0,190,281_.jpg",Sci-Fi
988,Kiddy Grade: Truth Dawn,7.0,2007,R,Keiji Gotô,"Keiji GotôMegumi,Kadonosono Hidefumi,Kimura",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMGYzMTM0YmUtZTUyOC00NGI0LTk4ZjEtN2M2MDA1ODNjZjkxXkEyXkFqcGdeQXVyMjMxMDM2NjY@._V1_QL75_UY281_CR5,0,190,281_.jpg",Animation
989,Echtzeit,6.1,1983,R,Hellmuth Costard,"Hellmuth Costard,Jürgen Ebert,Carla Leftwich",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BM2RmZTNkZDUtYTA0ZC00MThiLWI1NmMtMjczMTA5NTE1OTE3XkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Sci-Fi
990,Red City,7.0,2012,R,Manos Cizek,"Apollon Bollas,Nicolas Bravos,Vasilis Charatzoglou",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMjM3NzA2OTk3N15BMl5BanBnXkFtZTgwNTIwMjIzMDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Sci-Fi
991,Rogue,8.1,2018,R,Nobuhiro Suzumura,"Kensei Mikami,Yuki Ochi,Yukiaki Kiyama",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOGMzNTAzMTUtMjZiNS00MTMwLWI5MGYtNmU4MDUwNTk5MWVlXkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_QL75_UY281_CR13,0,190,281_.jpg",Sci-Fi
992,"Mirror, Mirror",6.2,2010,R,Raven Thibodeaux,Raven Thibodeaux,66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTAwNTgwMDM5OV5BMl5BanBnXkFtZTcwNzUwNDAyMw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Fantasy
993,Turn,7.0,2001,R,Hideyuki Hirayama,"Riho Makise,Kankurô Nakamura,Akira Emoto",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZjg1MDk2MzMtOTQ0ZC00MmMwLWFjZmMtMTQ2YjFiNGRkNTFkXkEyXkFqcGdeQXVyMTM5NDU0ODQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",Drama
994,Pedejais bledis,5.6,1966,R,Yan Ebner,"Nikolay Gubenko,Sergey Filippov,Anastasiya Georgievskaya",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTdkOTI4NDQtZjg1NC00NzU3LWI3ZDctM2IxMzkzYzMyMTQ3XkEyXkFqcGdeQXVyNTAxMTUwNDQ@._V1_QL75_UX190_CR0,16,190,281_.jpg",Comedy
995,TapeWorm,6.0,2009,Not Rated,Brian Hirschbine,"Carson Buchanan,John Evans,J.C.,Howe",66.0,115.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Horror
996,"Bikini-Blitzkrieg, Part One: Dance Domination",6.0,2006,R,Donald Takeshita-Guy,"Olivia Lee,Ty Glaser,Matthew,Butler-Hart",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sci-Fi
997,Ke xue shao nü,6.4,2022,R,Ching Shen Chuang,"Iain Lu,Yi Ti,Yao Kingone,Wang",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMzI0MjRmMDEtNjc1MC00YWUwLTk1YmEtODBlNTJkNThmYmJkXkEyXkFqcGdeQXVyNTg5NjQxMjc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Drama
998,Heroes Manufactured,8.2,2016,R,Yaron Betan,Yaron Betan,66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZDcxMmE4NTctNzQ3Mi00Zjg1LWFiNjktNDI5ZDhkNTVjODliXkEyXkFqcGdeQXVyMjIyMzUzNzc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Documentary
999,Aoki Hagane no Arpeggio: Ars Nova DC,6.3,2015,R,Hiroyuki Endô,"Hiroyuki EndôMai,Fuchigami Saki,Fujita",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMDczNjdlM2UtMzczYi00Yzk2LWJmNzYtZWU4MGQ3NTBmMTQyXkEyXkFqcGdeQXVyNjc3NTAwODE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Animation
1000,Elage,7.3,1989,R,Jahangir Zeynally,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOGYzOWVmOGQtNGYyZC00NTY2LTk4NTctNDYxMTcwMzA3ZDllL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_QL75_UX190_CR0,9,190,281_.jpg",Sci-Fi
1002,Murderous Tales,5.8,2016,R,Jan Bubenicek,"Antonín Jan,Abrhám Josef,Jan Abrhám,Jan Bubenicek",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNThlYWNjZjYtNGQxOC00NmI2LWE3MzYtYjY3NzAwMDY2MTA2XkEyXkFqcGdeQXVyMjQwNDExMTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",Animation
1003,Aurora,6.0,2015,R,Guilherme Grosso,"Carolina Carvalho,João Da,Costa André,Faria",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNjM4YWNiZTctMDJjZi00YjI5LThjYTktMmRiZGQyNmE1ZjI2XkEyXkFqcGdeQXVyNDM3MDExMTU@._V1_QL75_UY281_CR155,0,190,281_.jpg",Drama
1004,Condition,7.1,2011,Not Rated,Andrei Severny,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,70.0,"https://m.media-amazon.com/images/M/MV5BMTY0NTcwODUzNF5BMl5BanBnXkFtZTcwNzI2OTEwNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Drama
1005,Kureji da yo: kisôtengai,7.2,1966,R,Takashi Tsuboshima,"Kei Tani,Yuriko Hoshi,Hitoshi Ueki",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYzYzNWEyYTAtMjNiZC00YmQ4LWIwMzctMjBhNWYyZTRhY2JiXkEyXkFqcGdeQXVyMjM1MDEyNjU@._V1_QL75_UY281_CR4,0,190,281_.jpg",Comedy
1006,Noejeolgaesul,5.0,2005,R,Gok Kim,"Daniel Radcliffe,Emma Watson,Rupert Grint",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BODYxZGQ0YTQtM2I5NS00MzMwLWIyZWUtMWM2NDgzYTZiZTA0XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_QL75_UY281_CR32,0,190,281_.jpg",Horror
1007,Annette,7.9,2018,R,Richard Dursley,"Janey Hayes,Alex Nunns,Daz Thomas",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOGMxZWYyZTMtZTliMC00NGQwLTkxOTYtYzlmZmZiNTg5OGE2XkEyXkFqcGdeQXVyODE4MjM5OTU@._V1_QL75_UY281_CR5,0,190,281_.jpg",Comedy
1008,Ascension of the Demonoids,6.7,1985,R,George Kuchar,"Rock Ross,Magdalen Ross,David Hallinger",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BMTczMzg0OTQtNzcyNy00OTIwLWEzZjMtYWZkODAyYjAzYTliXkEyXkFqcGdeQXVyMTM2Nzk1Njg@._V1_QL75_UX190_CR0,2,190,281_.jpg",Horror
1009,Maken Liner 0011 Henshin Seyo!,5.4,1972,R,Takeshi Tamiya,"Sachiko Chijimatsu,Yonehiko Kitagawa,Haruko Kitahama",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BNmMwMGZkODEtNGFhOC00Zjc3LTg5ZDYtNzQ0ZDQ3MmVlOTBjXkEyXkFqcGdeQXVyMzUwMDU2MjM@._V1_QL75_UY281_CR5,0,190,281_.jpg",Animation
1010,Kultur Shock!,6.5,2013,R,Todd Osleger,"Eric Paul,Chapman Maureen,O'Malley Terry,Mc Navage",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BYTdkOWZlMzgtZWY0OS00NzY3LWFjZTEtNjk2NmVkZWI2ZjJhXkEyXkFqcGdeQXVyMzMwMjI2NA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Mystery
1011,Lint the Movie,6.8,2011,R,Steve Aylett,"Alan Moore,Stewart Lee,Josie Long",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
1012,Le futur aux trousses,5.4,1975,R,Dolorès Grassian,"Bernard Fresson,Claude Rich,Andréa Ferréol",66.0,116.3,"https://m.media-amazon.com/images/M/MV5BZWI0MWQyYjgtZjBjMy00ZDNlLTg1YzQtMDVjNjdiNzQ4NmYxXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR7,0,190,281_.jpg",Comedy
